Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
58930	-3283.9078424442545838	-3302.3320562600151789	18.424213815760406732	0.95914700835789756805	0.417414	0.038569	0.0558866	0.0895543	0.0229855	0.014857	0.0602788	0.152916	0.0282422	0.030204	0.0767428	0.0204701	0.00285385	0.0279973	0.452932	0.00074839	0.00684638	0.506089	0.00538768	0.46594552932001870316	0.276525	0.314771	0.146855	0.261849	0.128732	0.464118	0.992887	2.41426	1.0109740544761944836
58940	-3287.2537325469552343	-3305.3803413905275193	18.126608843572359575	2.0793209488901975845	0.352646	0.0638905	0.0755599	0.0757336	0.016718	0.00288479	0.0532993	0.166894	0.0075718	0.0429019	0.154883	0.0137572	0.0146538	0.0206788	0.525186	0.000653493	0.011296	0.436632	0.00555435	0.52403836769094669368	0.301227	0.285386	0.123899	0.289488	0.302563	0.663192	1.07185	1.96239	1.0413932371643852548
58950	-3284.2775128655512162	-3303.7708719996444415	19.493359134093022789	1.1166017593339996328	0.315462	0.0597518	0.0523245	0.080293	0.0165902	0.0122313	0.0539101	0.14519	0.0357071	0.0254716	0.079619	0.0334765	0.00785723	0.025695	0.520637	0.00181901	0.00839203	0.43073	0.0127271	0.46108704934062999525	0.267003	0.306201	0.137675	0.289121	0.159614	0.509197	1.01692	2.31427	0.91788377759233885644
58960	-3283.1057931680375077	-3301.5217919732408518	18.415998805203340538	1.2463613628404643929	0.382184	0.0478427	0.0453737	0.105718	0.014212	0.00940521	0.0659814	0.12917	0.0308374	0.0505786	0.134697	0.0123396	0.00310678	0.0192186	0.534811	0.00426693	0.0119771	0.423097	0.00662862	0.52884180428833138521	0.307404	0.280581	0.122803	0.289212	0.183354	0.540064	1.03126	2.24532	1.0314455846917744974
58970	-3278.1902473651075525	-3297.0991911792025348	18.908943814095028557	1.0165869630871628981	0.391327	0.0465683	0.0512207	0.0701164	0.0149202	0.0092924	0.0583448	0.153021	0.0288231	0.0304198	0.0911715	0.0224815	0.000875333	0.0143689	0.512867	0.00830373	0.00647128	0.442078	0.0159105	0.50817230434857241228	0.292041	0.28946	0.131727	0.286773	0.140251	0.481681	1.00269	2.37537	0.968581677711856881
58980	-3283.6671127739464282	-3299.4447475442611903	15.77763477031476036	1.3923202291064087355	0.489036	0.0639063	0.0894986	0.0917976	0.0267552	0.0115651	0.0684822	0.262886	0.0100387	0.0330517	0.126883	0.0224815	0.00122737	0.0118125	0.505351	0.0073832	0.0119332	0.460907	0.00261317	0.61085701214632515121	0.299962	0.297307	0.133185	0.269546	0.208199	0.569593	1.04342	2.17879	1.2976089810948574499
58990	-3286.4614342159879925	-3302.7055862756515126	16.244152059663406362	1.8689980445776832596	0.486026	0.0619433	0.0669317	0.120443	0.0159595	0.00775095	0.0346242	0.211362	0.0364528	0.0477821	0.138346	0.0108556	0.00138102	0.0133531	0.518866	0.0173285	0.0112659	0.437529	0.00165739	0.5386091980958089831	0.287259	0.301674	0.143403	0.267663	0.277119	0.640319	1.06634	2.01623	1.2398569803480681273
59000	-3288.059238797771286	-3302.4569568411566252	14.397718043385573594	0.99626367471938381826	0.522566	0.0702143	0.0794344	0.0628774	0.0278666	0.00628202	0.0800479	0.363294	0.0324739	0.0497741	0.0842889	0.0260249	0.0125601	0.015124	0.449528	0.00680874	0.00160961	0.525864	0.00106615	0.5243241351448313381	0.295508	0.321942	0.136142	0.246408	0.136208	0.475626	0.999378	2.38879	1.4177041218995449778
59010	-3284.3660404419274528	-3300.2320811569929901	15.866040715065505395	0.6270465216307409273	0.399478	0.0852908	0.0676203	0.0710036	0.0245348	0.00999188	0.0570144	0.217229	0.0311968	0.0503953	0.160746	0.0167346	0.00136148	0.0179392	0.382785	0.00600567	0.00161827	0.589504	0.00214844	0.41640534947772228636	0.304194	0.294905	0.137878	0.263023	0.05873	0.326976	0.894514	2.71978	1.1925973483391265617
59020	-3285.2220162315452399	-3302.209951803425156	16.987935571880289132	0.66625127606752965193	0.350219	0.0793052	0.0572453	0.0840095	0.0180538	0.0159023	0.0651698	0.268653	0.0146632	0.0421857	0.0745907	0.0113358	0.0128637	0.0162199	0.520234	0.00584009	0.0144686	0.440296	0.00294211	0.36535125749554564489	0.309676	0.287685	0.13177	0.27087	0.0669993	0.347162	0.91169	2.67415	1.0941967335106708159
59030	-3284.3965266663685725	-3301.8244714034044591	17.427944737035591771	1.1383637931943473287	0.426784	0.0479331	0.0518992	0.107203	0.00866145	0.00688144	0.0421106	0.280592	0.0158078	0.0413434	0.0810536	0.0103768	0.00505468	0.0194955	0.489488	0.00338902	0.0127974	0.464856	0.00997436	0.52611508002654305827	0.295414	0.28479	0.147234	0.272562	0.163706	0.514726	1.01961	2.30195	1.1257015688946727661
59040	-3283.4097205075645434	-3298.1993168760764092	14.789596368511578106	0.90951037410219182089	0.533044	0.0626458	0.0326375	0.0757794	0.0202815	0.00405	0.0624397	0.275174	0.0420767	0.0403877	0.163406	0.0161811	0.0399191	0.0127932	0.475869	0.00497735	0.00766996	0.498493	0.000197479	0.52450700455665888455	0.294745	0.293551	0.145637	0.266066	0.118564	0.447755	0.983224	2.45046	1.3680233793850897772
59050	-3290.2232965867701751	-3306.409690434870754	16.18639384810041193	1.5692141237703496337	0.48527	0.0608583	0.100798	0.0636089	0.0254762	0.00717584	0.0803715	0.198605	0.026626	0.0251755	0.142816	0.015526	0.0229467	0.0128859	0.496387	0.0022615	0.0142362	0.474157	7.16698e-05	0.57548936288786911586	0.295387	0.310244	0.125996	0.268373	0.235819	0.599686	1.05424	2.11025	1.2552539718113913114
59060	-3292.401802330598457	-3309.3105496334305826	16.908747302831994119	1.6539749438256428071	0.390482	0.0506474	0.0696973	0.118709	0.0190438	0.00756831	0.0364298	0.18278	0.021742	0.0252698	0.189559	0.0494987	0.0196278	0.0131792	0.472697	0.0175805	0.0115531	0.48495	4.00785e-05	0.57208101730345950475	0.30261	0.292464	0.142859	0.262067	0.248159	0.612329	1.05832	2.0812	1.1810552752748149086
59070	-3282.4380593970417976	-3302.0631091294958424	19.625049732453650364	2.4333097396794909351	0.308144	0.0474179	0.0453691	0.0724313	0.0167777	0.0101007	0.0636095	0.0980749	0.0141958	0.0281702	0.135755	0.0111303	0.0192981	0.0186552	0.537415	0.0104319	0.01196	0.421217	0.000320661	0.5573203399237915967	0.276167	0.29634	0.131474	0.296019	0.340041	0.694383	1.07783	1.88775	0.87047446878631484779
59080	-3285.9100496330820533	-3305.1661831776473264	19.256133544565422255	1.0094610077231898071	0.359918	0.0443881	0.0478572	0.0553094	0.00623708	0.013855	0.0755571	0.146344	0.0140527	0.0628834	0.0875304	0.0144258	0.0048212	0.0181876	0.497258	0.0130527	0.00495884	0.465993	0.00055016	0.46204123472941893702	0.288339	0.287133	0.142652	0.281876	0.138838	0.479577	1.00155	2.38003	0.93317940138595290023
59090	-3285.5345730183216801	-3303.4831471463753587	17.948574128053607524	0.7095565788134474694	0.447846	0.0599047	0.0615069	0.0610289	0.023457	0.00468622	0.0610701	0.163073	0.0122018	0.0325367	0.0381229	0.0324416	0.0134469	0.0197898	0.512835	0.00448997	0.0115467	0.450278	0.00106001	0.43217771971451313107	0.284863	0.290175	0.128159	0.296802	0.0762306	0.368005	0.928359	2.62741	1.0113227965072115744
59100	-3287.7018305505207536	-3302.8328191995419729	15.130988649021180237	0.48904651678213650889	0.477419	0.0553243	0.0725052	0.0639888	0.013751	0.0167236	0.0556476	0.209006	0.0374804	0.0439794	0.118596	0.0232061	0.0108226	0.0146867	0.586679	0.0130193	0.00916449	0.375065	0.00138542	0.37808692270432070481	0.290792	0.301984	0.142713	0.264511	0.031376	0.244705	0.812132	2.91179	1.1984503607656751267
59110	-3285.3459476871503284	-3300.6027135738290781	15.256765886678971711	0.39688125993342271425	0.423873	0.0625287	0.0631875	0.101626	0.022352	0.00451551	0.055918	0.230844	0.0156208	0.0240996	0.0719462	0.0149677	0.0237178	0.0151577	0.444952	0.00799318	0.0127714	0.515676	0.00344943	0.193613870523670073	0.289013	0.305812	0.141568	0.263607	0.0162671	0.179422	0.727884	3.07643	1.1151969327023378842
59120	-3288.3802949550472476	-3301.4400012338101078	13.059706278762817533	0.24435217449952162383	0.343675	0.0531515	0.0444673	0.0658156	0.0237027	0.00551224	0.0572081	0.260428	0.0155698	0.0346246	0.142574	0.0472882	0.0279601	0.0178092	0.525287	0.00711187	0.0117238	0.434095	0.00397349	0.16113564871240906862	0.299974	0.317493	0.129651	0.252881	0.00185891	0.0626426	0.489423	3.44608	1.1219778872853831686
59130	-3283.6533102795260675	-3300.6829517610867697	17.0296414815609225	0.69304185933430950683	0.349725	0.0789344	0.069124	0.11633	0.0283747	0.0120786	0.0605949	0.175913	0.0155698	0.0361733	0.123279	0.017222	0.0150993	0.019646	0.486256	0.00353216	0.00998368	0.469345	0.0112364	0.44131742089532766116	0.300492	0.297647	0.126162	0.275699	0.0727027	0.360229	0.922262	2.64481	1.0984180270106806976
59140	-3282.18215337640504	-3299.3452538773199194	17.16310050091460937	0.96919633535982785411	0.433266	0.058557	0.0333919	0.100133	0.0176332	0.0101628	0.0528635	0.22415	0.0162481	0.0423945	0.122124	0.0188461	0.00847779	0.016606	0.511407	0.0023962	0.0133304	0.451735	0.00452564	0.46136849135603230643	0.291922	0.279303	0.133674	0.2951	0.130767	0.467293	0.994702	2.40724	1.1382471631681148061
59150	-3294.110829418475987	-3312.0031943417948241	17.89236492331862749	1.0624920432386153468	0.320773	0.0882644	0.0427188	0.096786	0.0106077	0.0228482	0.0597843	0.170518	0.0171861	0.0603788	0.138466	0.0347254	0.0111455	0.00905968	0.581764	0.0132076	0.0217786	0.365972	0.00821747	0.52105008989133771991	0.267177	0.302777	0.135707	0.294339	0.149252	0.494762	1.00963	2.34636	1.074202090435546264
59160	-3286.2309747431954747	-3303.975377958811805	17.744403215616436853	0.66039799891499206819	0.382471	0.0467031	0.0547084	0.08489	0.0177004	0.00321483	0.0482095	0.189086	0.0364666	0.0340606	0.0960454	0.0162383	0.00681556	0.00734944	0.481593	0.0262954	0.00450328	0.473401	0.00685708	0.44690779181732487313	0.296301	0.28171	0.149901	0.272088	0.0657578	0.34423	0.90926	2.68075	1.0166099095075213921
59170	-3285.6890545178125649	-3303.8763577459062617	18.187303228093782081	0.83307110599301725795	0.346677	0.0413379	0.0565371	0.0808485	0.0221617	0.00278953	0.0842613	0.207779	0.0398086	0.0293821	0.05988	0.025752	0.018651	0.0245995	0.491781	0.00685719	0.00126278	0.471815	0.00368505	0.48085708273305111105	0.30904	0.292902	0.127536	0.270522	0.102574	0.420116	0.965713	2.5116	1.0158662177294537354
59180	-3287.0910019002935769	-3304.2049108897540464	17.113908989460359322	0.87713415494850233145	0.422935	0.0602245	0.0367906	0.102562	0.0208283	0.0164809	0.0461336	0.196052	0.022145	0.0408839	0.0856165	0.0532307	0.026865	0.0108022	0.44788	0.00697315	0.00127689	0.512582	0.0204854	0.47347739825341711439	0.295906	0.315581	0.125641	0.262872	0.111835	0.43643	0.976233	2.4755	1.13074859299020547
59190	-3290.569253391471193	-3306.5047461265567108	15.935492735085489358	1.3508094524463505337	0.513435	0.108849	0.0622467	0.12762	0.011765	0.00640575	0.0713649	0.199703	0.0221118	0.0198374	0.117845	0.0171775	0.00317877	0.00820974	0.577888	0.00959512	0.00534015	0.382798	0.016169	0.55611858920588752575	0.287238	0.310792	0.129484	0.272487	0.201329	0.561681	1.04031	2.19668	1.2815401557714207748
59200	-3284.3827589438169525	-3300.0876767045597262	15.704917760742894473	3.6481734193048258597	0.467676	0.0640771	0.0655178	0.0751704	0.0210708	0.0113196	0.0672975	0.1286	0.0236521	0.0278798	0.188297	0.019511	0.0151381	0.00805075	0.493951	0.00649058	0.00727807	0.474816	0.00941409	0.61126625471685691604	0.283235	0.312556	0.138879	0.26533	0.433924	0.762091	1.08427	1.71972	1.1752079985783567828
59210	-3288.8168191376494178	-3305.9538840781801809	17.137064940530855495	1.270372273991656753	0.412273	0.0574735	0.0546714	0.0911356	0.021171	0.00233044	0.0453606	0.19005	0.0110039	0.0101059	0.196392	0.038207	0.0298197	0.0116142	0.563604	0.00459339	0.00566977	0.40546	0.00905913	0.62144611921900438922	0.300749	0.29763	0.151221	0.2504	0.187575	0.545265	1.03352	2.23364	1.1599933759339478012
59220	-3290.0127533879990551	-3306.6949626441610235	16.682209256162227717	2.3584775636561774448	0.516641	0.0613736	0.0614662	0.0677412	0.0197726	0.00461251	0.0585676	0.100142	0.0135932	0.0191631	0.20284	0.0194225	0.0241798	0.00593998	0.511605	0.0117185	0.00310158	0.461804	0.00583055	0.62928449248528017801	0.276563	0.321103	0.145141	0.257193	0.332615	0.688419	1.07683	1.90214	1.1695160280767644689
59230	-3284.0341633371094758	-3302.0272245158294027	17.993061178719816695	1.4612878795434838253	0.447064	0.0688833	0.0614662	0.094821	0.0167499	0.0109283	0.0488185	0.0980154	0.0268994	0.0502928	0.132338	0.0161025	0.00358777	0.012588	0.564096	0.00898258	0.00453307	0.408112	0.00168781	0.58300458133124577476	0.281954	0.289354	0.13947	0.289222	0.21928	0.581983	1.04806	2.15067	1.0759676654195815537
59240	-3289.112773398072477	-3303.369410338277703	14.256636940205030584	1.4634049793121222116	0.674344	0.0505972	0.0772633	0.0971237	0.0159325	0.00975719	0.054298	0.198487	0.0277366	0.0619457	0.15494	0.0237426	0.00342889	0.0101577	0.458488	0.00790008	0.0122109	0.507689	0.00355388	0.5723549551031483773	0.310236	0.278353	0.133185	0.278226	0.219614	0.58235	1.0482	2.14984	1.4495966880706334656
59250	-3285.3644232125038798	-3301.5683990681359319	16.203975855631814085	0.7318000196623850595	0.434484	0.0641272	0.0622725	0.0690859	0.0206893	0.00379835	0.0787303	0.208238	0.039888	0.0355861	0.15415	0.017798	0.00297974	0.00866284	0.444524	0.0143356	0.00575827	0.525415	0.0013043	0.47562527170626284212	0.2795	0.310138	0.123027	0.287336	0.0809896	0.378156	0.936106	2.60475	1.1918280604010114132
59260	-3281.3601534140393596	-3299.0621460373395166	17.701992623300334628	1.6635112642061766763	0.496369	0.0461347	0.0596503	0.0698749	0.0136112	0.00733126	0.0605277	0.141618	0.0331188	0.0380201	0.112237	0.0170484	0.00592553	0.0212303	0.474813	0.000357418	0.0152845	0.48551	0.00280454	0.60486526434733145496	0.298308	0.299789	0.131833	0.27007	0.249513	0.613689	1.05874	2.07806	1.1014675608567059406
59270	-3283.4513074126984975	-3302.3808280552184442	18.929520642520333951	1.5562316295257279108	0.377243	0.0454137	0.0596503	0.115784	0.0172014	0.00580695	0.0430896	0.181846	0.0118	0.0170083	0.0890665	0.00986793	0.00740083	0.0171439	0.513555	0.000914783	0.0181566	0.44192	0.00831011	0.5930997851653120323	0.307669	0.296635	0.130323	0.265373	0.23388	0.597656	1.05356	2.1149	0.98117801451980768412
59280	-3287.018796062327965	-3306.0123856424406767	18.993589580112850257	2.9195991169512214292	0.261937	0.0675326	0.0629006	0.124013	0.0191151	0.00718465	0.0674547	0.134307	0.00238207	0.039159	0.0890665	0.0115865	0.013598	0.0150964	0.521578	0.00396096	0.00948714	0.435777	0.0141006	0.5750875616123465317	0.291419	0.296547	0.129839	0.282195	0.382945	0.726977	1.08209	1.80799	0.90023594983410271109
59290	-3290.211827348173756	-3308.5820361433502512	18.370208795176033334	1.4251575486785943436	0.367211	0.0614124	0.0666073	0.0724417	0.0249509	0.0045354	0.0697928	0.210167	0.00964221	0.0268608	0.0656305	0.0500546	0.00908195	0.0198742	0.538488	0.00154218	0.0155587	0.413784	0.0107523	0.55948488328912981959	0.318022	0.324828	0.116947	0.240203	0.213526	0.575606	1.04571	2.16516	1.0383885708729339026
59300	-3282.3223431439887463	-3299.5390544379911262	17.216711294002561061	1.0547674014982033608	0.411822	0.0639478	0.0666073	0.100712	0.023573	0.0145219	0.0472848	0.174062	0.0278699	0.0340026	0.134936	0.0269752	0.0148378	0.0221373	0.543042	0.00602004	0.00340535	0.423597	0.00179801	0.49812608339895264598	0.277312	0.317192	0.135767	0.269729	0.14775	0.492616	1.00851	2.35112	1.1411517754050735096
59310	-3289.7210292111922172	-3305.1445098199260428	15.423480608733765251	0.95617314489672022848	0.608822	0.061077	0.0442749	0.0969667	0.0124068	0.0118275	0.0579749	0.174634	0.0170259	0.0372987	0.157574	0.0156659	0.0151468	0.0203199	0.479139	0.00768772	0.00648868	0.47713	0.0092347	0.47845418443512516271	0.302141	0.326342	0.118831	0.252686	0.128128	0.46317	0.992341	2.41636	1.3106951519739702405
59320	-3286.4597352568916904	-3303.3079512888052705	16.848216031913597845	1.3668297187395865855	0.471746	0.0509234	0.0820798	0.0939048	0.0310365	0.00371316	0.049254	0.161853	0.0306105	0.0276724	0.157574	0.0235296	0.00651221	0.00876582	0.545403	0.00575969	0.00239237	0.431698	0.00598022	0.57504218616861335622	0.290698	0.32148	0.143411	0.244411	0.203998	0.564777	1.04154	2.18969	1.190409641340092195
59330	-3286.3915596109659418	-3304.43688360321039	18.045323992244089339	1.6261974216004646543	0.438332	0.0520628	0.0515422	0.0647298	0.028669	0.0113527	0.0673989	0.187239	0.0107955	0.0454513	0.0895962	0.00483862	0.0161095	0.00733722	0.518944	0.0100486	0.006604	0.449243	0.00782297	0.54207748549248424563	0.316063	0.287016	0.134025	0.262897	0.244176	0.608298	1.05705	2.09048	1.0681172651955845865
59340	-3287.1477848341842218	-3304.979818669222368	17.832033835037961467	1.3003650952235410454	0.430869	0.0593696	0.052676	0.0852786	0.0197544	0.00758041	0.0468253	0.190385	0.0432997	0.0277708	0.0862751	0.0194558	0.0216136	0.0145173	0.460695	0.00588937	0.000565155	0.491564	0.0267697	0.56182299432789362115	0.290496	0.286042	0.125219	0.298243	0.192772	0.551562	1.03618	2.21949	1.0911533348907751506
59350	-3283.8967906262719225	-3299.3382522599063122	15.441461633634407491	2.3117668653309029203	0.550197	0.0690209	0.0723971	0.0775421	0.0165886	0.00880014	0.0476488	0.150124	0.0116142	0.0439986	0.224909	0.0228225	0.000826814	0.0171881	0.511619	0.00528255	0.00370502	0.451358	0.0108475	0.55804397397843108486	0.286476	0.303484	0.137409	0.272631	0.327852	0.684539	1.07614	1.91147	1.2964890628443386245
59360	-3282.3756695991401102	-3300.6601069517819269	18.284437352641841557	0.89964540330486630904	0.327363	0.048703	0.0522729	0.072186	0.0172034	0.00369011	0.068099	0.282794	0.0199826	0.0208944	0.0787561	0.0243997	0.000777283	0.0158504	0.489448	0.00449563	0.000723271	0.485777	0.0037057	0.51391437188300781447	0.308153	0.288346	0.140998	0.262503	0.116521	0.444361	0.981155	2.45796	1.0171220239719067635
59370	-3285.3484798286017394	-3301.5909861638965594	16.242506335294450537	2.1600509757072248185	0.555806	0.0492658	0.0515908	0.0608773	0.0204196	0.00298864	0.0801399	0.19991	0.0287011	0.0343053	0.0886267	0.0352371	0.017486	0.0182034	0.497917	0.00680636	0.00978786	0.463092	0.00419374	0.58574469776935766951	0.301903	0.279808	0.138139	0.28015	0.31166	0.671021	1.07352	1.9438	1.2253548336963697718
59380	-3282.8485677411449615	-3299.2312525598999855	16.382684818754942313	0.91195981020218364055	0.454132	0.0639921	0.0376437	0.0724568	0.0246135	0.00753145	0.0933478	0.216203	0.0346845	0.0343053	0.110344	0.0303737	0.029432	0.0189592	0.481849	0.00481516	0.0105872	0.482319	0.00147047	0.50676958389241677505	0.287284	0.305671	0.127826	0.279218	0.11907	0.44859	0.983729	2.44861	1.2090587532067851306
59390	-3283.018448004977472	-3300.569148620993019	17.550700616015529221	0.82503422043855223489	0.39671	0.0594545	0.0411298	0.0655365	0.0132448	0.00319863	0.0587061	0.207516	0.0346845	0.0420658	0.110344	0.0128584	0.0325738	0.0154102	0.433808	0.00471674	0.0090463	0.523512	0.013507	0.52402347830305562315	0.299188	0.296601	0.142487	0.261723	0.100874	0.417021	0.963657	2.51845	1.078021733905460966
59400	-3285.8655490698574795	-3302.8613045356187286	16.995755465761376968	1.2104221466627540504	0.46736	0.0562315	0.0263122	0.106431	0.0183679	0.00952384	0.0798306	0.179566	0.0190546	0.0441051	0.133415	0.0139716	0.0180919	0.0130791	0.587871	0.000664376	0.00512843	0.366662	0.0265951	0.50791343040078229532	0.275233	0.308775	0.12764	0.288352	0.176937	0.531998	1.02768	2.26339	1.1722615102516629193
59410	-3292.8851025839339854	-3308.3091904574275759	15.424087873493487422	4.8842744274340228472	0.40759	0.0773413	0.0263122	0.0958677	0.0135238	0.0119116	0.0902316	0.116259	0.013025	0.0404935	0.156958	0.0355009	0.0259273	0.0091862	0.55398	0.00229444	0.0172735	0.400641	0.0166245	0.5740791323409591973	0.294183	0.294535	0.138636	0.272647	0.497199	0.801134	1.0835	1.61817	1.1109419608221084985
59420	-3285.671043756189647	-3301.767074112768114	16.096030356578488352	2.3451263975199703182	0.473812	0.0381214	0.0357042	0.0971857	0.0277643	0.00868461	0.0468981	0.250478	0.0306338	0.0472061	0.113011	0.0281	0.0313693	0.0173256	0.528988	0.00303051	0.00828536	0.432599	0.00977124	0.57453236303572585708	0.293921	0.293809	0.127445	0.284824	0.331264	0.687323	1.07664	1.90478	1.2289682074979866311
59430	-3287.0007218433115668	-3304.0736952753209152	17.072973432009593608	1.2656556019997415863	0.425038	0.053938	0.0531662	0.109172	0.0215562	0.00549955	0.105713	0.227191	0.010254	0.0362901	0.0888684	0.0279183	0.00167874	0.0152386	0.474292	0.00277012	0.0203043	0.486467	0.000927728	0.52897769608552991372	0.261734	0.297657	0.145857	0.294752	0.18675	0.544255	1.03308	2.23591	1.1662832384944143982
59440	-3286.1619887410561205	-3304.5492552114651517	18.387266470408945906	1.6980257034327039811	0.425038	0.064558	0.0642855	0.0794919	0.014175	0.0122061	0.0865205	0.150832	0.00882438	0.0247188	0.0742753	0.0213964	0.00560064	0.0183446	0.532733	0.000796496	0.0164606	0.431306	0.000359317	0.53293165875136094822	0.305763	0.268042	0.131156	0.295038	0.254357	0.618511	1.06021	2.06693	1.0319218839608534921
59450	-3289.5108295875552358	-3306.7242425061294853	17.213412918574139354	2.1030993549262757547	0.410391	0.0487264	0.0838616	0.0685671	0.0245693	0.0128482	0.0666971	0.274415	0.0187998	0.0294179	0.0554159	0.0299843	0.00773529	0.0197155	0.564729	0.00224901	0.0174565	0.395751	9.90357e-05	0.57814509078309939127	0.271806	0.306326	0.135061	0.286806	0.305279	0.665548	1.07237	1.95681	1.1314288433444432691
59460	-3287.3651159445971643	-3302.6353423632126578	15.270226418615678199	0.62913972026092357392	0.459076	0.0547974	0.0625722	0.0707299	0.0236486	0.00611969	0.0436538	0.362501	0.0378572	0.022072	0.0724927	0.0186913	0.0187531	0.0127492	0.434824	0.00278078	0.0206808	0.528704	0.000261134	0.51858362434971083665	0.292865	0.300887	0.130985	0.275262	0.0591683	0.328087	0.895487	2.71726	1.2529641823150998725
59470	-3287.1054874497913261	-3303.538130507531605	16.432643057740087045	1.1472373051415740708	0.50273	0.0490438	0.0664463	0.0777655	0.0241666	0.00456214	0.0728001	0.204	0.0310702	0.0226482	0.111011	0.0317101	0.0277609	0.00681731	0.570914	0.00194576	0.0293472	0.387672	0.0033035	0.56208826658321453529	0.288689	0.306535	0.135093	0.269683	0.165361	0.516937	1.02068	2.29703	1.2257147275678696996
59480	-3280.6158153316146127	-3298.0563180930771523	17.440502761462589376	1.7107622320390729609	0.478957	0.0444096	0.0602875	0.0703015	0.0135959	0.00749496	0.0528351	0.197642	0.0218751	0.0390676	0.113895	0.0194388	0.00639757	0.0139104	0.440586	0.00377365	0.0216798	0.51399	0.00606017	0.56222178671944522677	0.298288	0.283387	0.14801	0.270314	0.256123	0.620252	1.06073	2.0629	1.1261973748197628975
59490	-3287.0411518155710837	-3304.4990303321828833	17.457878516611980757	1.3369208940113253004	0.46331	0.040424	0.0677351	0.0803759	0.0202408	0.00348687	0.0491143	0.208615	0.0342549	0.0455829	0.0855792	0.0186882	0.0117369	0.0229847	0.48961	0.00131878	0.0145834	0.458547	0.0129564	0.50488929218158573597	0.287614	0.300952	0.150063	0.261371	0.198996	0.558952	1.03921	2.20284	1.1291441304667979573
59500	-3281.9351590338228561	-3299.057146445885337	17.121987412062448897	0.92631519624788871692	0.400687	0.0619376	0.0601827	0.0955481	0.0217789	0.00990968	0.08533	0.208615	0.0342549	0.0347315	0.0893359	0.034015	0.00075943	0.0190557	0.521326	0.00101099	0.01243	0.442926	0.00325114	0.51604987209919861435	0.296466	0.295988	0.145385	0.262162	0.122027	0.453426	0.986631	2.43792	1.1370860149057537836
59510	-3283.6624176985483246	-3301.5599297260750973	17.89751202752669812	1.8524771026288444631	0.372484	0.0584242	0.0639174	0.0686068	0.0202506	0.00812525	0.0433665	0.229277	0.0335757	0.0246862	0.13153	0.00802973	0.0129503	0.0196564	0.499185	0.00445229	0.0164968	0.456887	0.00332233	0.58791846637144418164	0.285578	0.301767	0.146191	0.266464	0.275005	0.63835	1.06582	2.02083	1.0752231143364616717
59520	-3283.6942421647991068	-3301.504223564088079	17.809981399288830062	1.593844812535933908	0.398347	0.0846489	0.057808	0.0834605	0.0234586	0.00847525	0.0697856	0.131844	0.0218632	0.0293645	0.173081	0.00667073	0.00359043	0.0155598	0.517798	0.00959428	0.00912833	0.445437	0.00248187	0.59016832847710387622	0.279168	0.300651	0.147772	0.27241	0.239462	0.603466	1.05549	2.10158	1.0923975381598345358
59530	-3282.0162641387396434	-3302.1605024343243713	20.144238295584564469	1.1803779733161152699	0.292677	0.0534022	0.0300109	0.0849338	0.0109509	0.0148021	0.0471531	0.175147	0.0144332	0.0460475	0.0484255	0.0174702	0.0207244	0.0209662	0.521934	0.00697867	0.00344057	0.438759	0.007921	0.48144993424188992082	0.275268	0.290452	0.130313	0.303967	0.171479	0.524982	1.02447	2.27907	0.8561770579510399326
59540	-3282.2279628743731337	-3300.3344890373909948	18.106526163017690578	1.001304535443477306	0.392477	0.0659865	0.0629195	0.084516	0.0155151	0.0109858	0.0515229	0.189164	0.00552995	0.0351875	0.104654	0.0248155	0.00406047	0.0115432	0.611862	0.00516481	0.00294393	0.36161	0.00687567	0.51617332263503501455	0.305342	0.28131	0.142012	0.271337	0.137214	0.477144	1.00022	2.38543	1.0473342678292532071
59550	-3281.6408857687433738	-3300.4421842094170643	18.801298440673807733	1.0541001371036307077	0.343234	0.0405073	0.0827808	0.0596775	0.016089	0.0138408	0.0656558	0.17803	0.0062988	0.0312015	0.10964	0.0241389	0.0115448	0.0192257	0.536882	0.00700411	0.00641244	0.426404	0.00407184	0.49654593157650550594	0.295301	0.301762	0.13174	0.271197	0.14762	0.49243	1.00842	2.35153	0.98263893913429312121
59560	-3282.7684168182636313	-3300.3433883707516543	17.574971552488218407	1.0136807112623080762	0.447967	0.0561362	0.0654697	0.0716824	0.0225823	0.00536875	0.0489796	0.164715	0.0146235	0.0353048	0.133607	0.0256767	0.00958981	0.0130781	0.453902	0.00947834	0.00685348	0.513016	0.00367172	0.52668315720313008121	0.276094	0.301747	0.143858	0.278301	0.139675	0.480826	1.00223	2.37727	1.1017025359933152462
59570	-3287.6923990339050761	-3300.5954414907073442	12.90304245680234807	1.0881908668842112942	0.765627	0.0792377	0.0432474	0.0845188	0.0242044	0.0106017	0.0650509	0.212847	0.0446351	0.0427739	0.157127	0.0306163	0.0145549	0.00771367	0.493428	0.00732219	0.00939535	0.4801	0.00203988	0.5364818494557797024	0.309656	0.300669	0.141387	0.248289	0.154207	0.501744	1.0132	2.33085	1.5750428281201285241
