Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
65750	-3287.9109396060316612	-3304.5141808127737022	16.603241206741913061	2.9977402395151466763	0.528307	0.0699139	0.0389416	0.0830066	0.00959689	0.0137637	0.0866006	0.11708	0.026969	0.00346728	0.0381392	0.0126297	0.105217	0.0207829	0.496265	0.00400685	0.0191163	0.458395	0.00143403	0.60166697598279317294	0.284033	0.299395	0.149732	0.26684	0.389087	0.731403	1.0825	1.79701	1.1336326535965721707
65760	-3284.1376943137638591	-3301.7979099525314268	17.660215638767205348	0.57508551462177337488	0.32493	0.038089	0.0717234	0.0826918	0.015489	0.00973858	0.0653991	0.204199	0.00293162	0.0113681	0.0364243	0.0181051	0.110579	0.0231894	0.486406	0.0096837	0.0173265	0.455795	0.00759857	0.39289472114938661651	0.299107	0.2805	0.151147	0.269246	0.0480135	0.298136	0.868056	2.78579	0.99166776319187677213
65770	-3283.2833021515475593	-3302.7287137820553653	19.445411630507720702	1.2339247613937252002	0.357988	0.0582165	0.0570724	0.0618707	0.0219842	0.0111845	0.0675956	0.142411	0.00348415	0.0103617	0.0233038	0.0279164	0.0847297	0.0129548	0.576368	0.0102765	0.00639812	0.384169	0.00983365	0.51579710696316394269	0.270363	0.32868	0.123531	0.277426	0.181147	0.537311	1.03005	2.25149	0.92811807281256730739
65780	-3290.8428230877666465	-3307.676078760940527	16.833255673173983524	3.136878024183422653	0.409725	0.0607146	0.0466292	0.0656929	0.0249845	0.0147252	0.0597445	0.181163	0.00837933	0.00402711	0.0463622	0.0194766	0.15885	0.00896299	0.532586	0.0149332	0.0184374	0.418945	0.00613481	0.59510017098866474505	0.277368	0.285505	0.134876	0.302251	0.399581	0.738836	1.08311	1.77847	1.1004745220553562302
65790	-3282.0140088109446879	-3299.1610282709866624	17.147019460041782679	2.0680802753999301125	0.449501	0.0486264	0.0822557	0.0852103	0.0108517	0.0126957	0.0509488	0.171931	0.0153145	0.0186062	0.0395246	0.02657	0.127915	0.0105385	0.557598	0.0118451	0.00905765	0.410062	0.000899227	0.56811990750426599739	0.293977	0.292895	0.14201	0.271118	0.301268	0.662063	1.0716	1.96506	1.1399510798486389707
65800	-3288.7283676985093734	-3305.7531924938252814	17.024824795315634418	1.5714370206817369624	0.419816	0.0710214	0.0577297	0.0587534	0.0147104	0.0134978	0.0683245	0.266833	0.0333281	0.0283901	0.0113366	0.036398	0.0912299	0.0157592	0.509709	0.00495674	0.00900176	0.450624	0.00994957	0.53801816090779908119	0.286617	0.335238	0.11832	0.259825	0.23615	0.600031	1.05436	2.10946	1.1713685468567491821
65810	-3287.842257888921722	-3300.6306181941176874	12.788360305195885402	0.77374587647093917564	0.615726	0.0585397	0.0771607	0.101255	0.0246628	0.0151447	0.0601074	0.295289	0.00101135	0.0204482	0.035943	0.0145729	0.223745	0.00952048	0.498568	0.00231218	0.00561689	0.474684	0.00929849	0.53817437134996337633	0.298479	0.27762	0.145753	0.278147	0.0899611	0.396345	0.949406	2.56429	1.5436063160844792908
65820	-3292.9021011916538555	-3308.763847401795374	15.861746210141646429	1.3922215365705461476	0.4373	0.0511407	0.0742118	0.0915635	0.0230526	0.00776388	0.0764845	0.288978	0.00867112	0.0366343	0.0725857	0.0131544	0.107657	0.0139442	0.419939	0.00256471	0.0253368	0.526028	0.0121876	0.51229103700862377302	0.307059	0.291336	0.138633	0.262972	0.208183	0.569575	1.04341	2.17883	1.2891974844453255589
65830	-3287.7467128734397193	-3304.3485454271931303	16.601832553753467892	2.7246515992756954461	0.452818	0.0676524	0.0514293	0.0655175	0.0326821	0.00587428	0.0764845	0.174949	0.0255277	0.0101673	0.0392601	0.0270916	0.123754	0.0132489	0.453579	0.00167101	0.0203506	0.498587	0.0125635	0.60614769784709654488	0.300637	0.300442	0.134342	0.264579	0.366771	0.715045	1.08077	1.83741	1.153206798925137333
65840	-3292.5869387638485932	-3305.2644111081185656	12.677472344269993698	6.6000639688519768811	0.542417	0.034191	0.0616954	0.0911724	0.027355	0.0025352	0.0959702	0.173754	0.00527052	0.027287	0.0396969	0.00779781	0.155316	0.0110879	0.563082	0.0132782	0.004972	0.399554	0.00802615	0.60956301563336412475	0.276611	0.302563	0.142086	0.27874	0.557453	0.834404	1.07989	1.52826	1.264458590854932174
65850	-3286.5621224385358801	-3305.0714870401907319	18.509364601654599625	1.9597161849432138681	0.334263	0.0379963	0.041739	0.0916184	0.0163902	0.00937472	0.0584525	0.148355	0.0154225	0.00734598	0.0406314	0.00941604	0.198195	0.0139345	0.461581	0.0142889	0.0046105	0.500323	0.0052629	0.5855662597585586937	0.293248	0.309387	0.12424	0.273125	0.288418	0.65066	1.06895	1.99197	1.0092010493863963205
65860	-3283.0401624498172168	-3300.0312035691795245	16.991041119362023437	1.0618645085331694933	0.429659	0.0432307	0.0688837	0.0941067	0.0184103	0.00767967	0.0480098	0.257685	0.00195436	0.0100419	0.0551154	0.0321653	0.0973429	0.0146567	0.485506	0.007774	0.00721132	0.48209	0.00276247	0.57493468273971803928	0.320245	0.300305	0.126961	0.252489	0.14913	0.494588	1.00954	2.34674	1.1642851958003479496
65870	-3283.4714600513398182	-3303.0743826903653826	19.602922639025759821	1.5582486605738494756	0.244618	0.0519652	0.0377136	0.0856823	0.0141546	0.00816523	0.0805203	0.216089	0.0111709	0.0178732	0.0523981	0.0119005	0.0815511	0.0154142	0.473601	0.0133747	0.00630944	0.491037	0.000263972	0.55420609097329065484	0.300377	0.30699	0.144607	0.248026	0.234182	0.597973	1.05367	2.11418	0.91380222333301486248
65880	-3282.8015128760362131	-3301.535529048832359	18.734016172796188471	2.9314505797188217251	0.365677	0.0573822	0.0509135	0.0594492	0.0123571	0.0124112	0.0615029	0.158521	0.00868574	0.0130134	0.0369213	0.0141259	0.0743809	0.0219366	0.505199	0.000627328	0.0227466	0.449279	0.000211134	0.56440804176236680778	0.296898	0.277728	0.14559	0.279783	0.383888	0.727661	1.08216	1.8063	0.92534165722881933647
65890	-3279.6620307877078631	-3296.3706341292013349	16.708603341493422079	1.1895914037211938741	0.464367	0.0609703	0.0565556	0.0997894	0.0177798	0.00892231	0.0611388	0.219609	0.00453231	0.0257886	0.0291536	0.0105104	0.141026	0.0208876	0.455242	0.00413052	0.00920818	0.510342	0.000190255	0.57564442107847491048	0.302184	0.284893	0.150862	0.262062	0.173162	0.527161	1.02547	2.2742	1.2001425128614118254
65900	-3291.3343579899892575	-3309.912826357623544	18.578468367634215497	2.7971579999889768509	0.365842	0.0539253	0.0887568	0.0699121	0.0159092	0.00316045	0.0596993	0.114191	0.0213334	0.00708995	0.032231	0.0114254	0.106988	0.0219826	0.592631	0.0102237	0.0102089	0.364686	0.000267669	0.56593337533451282262	0.305998	0.303027	0.115502	0.275473	0.372934	0.719641	1.08131	1.82611	0.95046348230499855259
65910	-3292.4825970963684085	-3307.5414144634892182	15.05881736712076524	2.924161936481944668	0.498664	0.0506298	0.0539235	0.0849425	0.0215754	0.0276981	0.0765617	0.261924	0.0173358	0.0197674	0.0522839	0.0210917	0.106988	0.0214294	0.492614	0.00495975	0.012561	0.468073	0.000363155	0.59580604979689077982	0.294082	0.296177	0.140043	0.269699	0.383309	0.727241	1.08211	1.80734	1.2933854466148440032
65920	-3281.7166137626040836	-3299.8898999669095247	18.173286204305409086	1.109124343066028695	0.346844	0.0601287	0.0384769	0.122338	0.0136681	0.0132649	0.0404897	0.223279	0.00988571	0.0235335	0.03049	0.0188738	0.108148	0.0130455	0.530607	0.0100901	0.00331223	0.442765	0.000180866	0.53322639120552961511	0.29197	0.302776	0.137826	0.267427	0.158198	0.507262	1.01597	2.31857	1.0494214324066837296
65930	-3287.7029622743780237	-3302.5718575426008101	14.868895268222882322	1.5489023373099697345	0.595695	0.0483784	0.0854005	0.0852911	0.0193629	0.00292952	0.0678656	0.284807	0.00498654	0.0323498	0.0433543	0.0335279	0.0834167	0.0129611	0.486696	0.00219018	0.031357	0.463279	0.00351633	0.575043926083247392	0.302211	0.293388	0.136235	0.268166	0.232779	0.596499	1.05317	2.11755	1.3873661550807632192
65940	-3284.7921934198407143	-3302.0345534284283531	17.242360008587596099	1.0610010108379490656	0.435024	0.0353755	0.05415	0.0886278	0.0152143	0.00760767	0.0566851	0.283348	0.00247706	0.0138677	0.0310382	0.0100007	0.105669	0.0101147	0.593079	0.00727237	0.00175905	0.379734	0.00804112	0.52934988721354603314	0.299502	0.318315	0.120246	0.261937	0.148962	0.494349	1.00942	2.34727	1.1390852904799981804
65950	-3281.9554702523350898	-3299.2915955372345707	17.33612528489926774	1.5468756102952003761	0.412078	0.0679035	0.0580588	0.107956	0.0174623	0.012489	0.0546758	0.242579	0.00196619	0.021955	0.0331547	0.0365097	0.073889	0.0108373	0.459505	0.010229	0.00976068	0.499039	0.0106287	0.53337539449025017646	0.291144	0.314667	0.130553	0.263637	0.232474	0.596177	1.05306	2.11829	1.1406768465009693436
65960	-3285.367038314722322	-3301.2705586631768711	15.90352034845449225	1.7424111440697145348	0.531212	0.049134	0.0488504	0.111886	0.0149351	0.0160851	0.0555814	0.195604	0.0153022	0.0142818	0.0445628	0.0474821	0.133927	0.012331	0.439072	0.0044207	0.0140007	0.527508	0.0026673	0.59222451776858309191	0.319237	0.298168	0.132781	0.249814	0.26046	0.624493	1.06197	2.05308	1.2788437108426773392
65970	-3291.292702364923116	-3307.8700193116405899	16.577316946717559176	1.3383325855992056486	0.429642	0.041412	0.0790909	0.112852	0.0115967	0.0102485	0.103871	0.179256	0.0210223	0.0264754	0.0453181	0.0225056	0.133927	0.0127348	0.447078	0.0103426	0.00616084	0.509063	0.0146207	0.5003682720166260367	0.29394	0.308618	0.130481	0.266961	0.199234	0.559231	1.03933	2.20221	1.217217784681881243
65980	-3283.9990393062748808	-3300.5076490030578498	16.508609696782947651	0.49954627665641226919	0.414804	0.0501627	0.0502208	0.102171	0.010873	0.0219486	0.0772487	0.184036	0.0104294	0.0150023	0.028395	0.00351471	0.0983647	0.0111756	0.50174	0.0133365	0.00604725	0.466251	0.00144958	0.36406377164294773108	0.288812	0.310452	0.139741	0.260996	0.0333037	0.25162	0.819938	2.89514	1.0671696757304147685
65990	-3288.3541402816454138	-3303.1753040665453227	14.821163784899880511	0.69275414954114800103	0.545824	0.0766786	0.0636166	0.0889816	0.02097	0.00444204	0.0756419	0.214357	0.00423162	0.0164208	0.0300928	0.0445728	0.13335	0.00489005	0.508534	0.00856601	0.0133135	0.457553	0.0071441	0.42445730737296727408	0.31209	0.30716	0.11676	0.26399	0.0726413	0.360091	0.922153	2.64511	1.3191797565696659067
66000	-3289.6585862549291051	-3307.294281227173542	17.635694972244738921	1.2543835356780668189	0.392793	0.0559953	0.075859	0.107981	0.0249186	0.0105258	0.0470379	0.161211	0.00918213	0.0324107	0.0414059	0.0170367	0.13335	0.0078697	0.519482	0.00658235	0.0107064	0.424851	0.0305079	0.55244244654891982993	0.270464	0.296573	0.136513	0.296451	0.18477	0.541818	1.03203	2.24138	1.1097077755721340697
66010	-3285.0824640908708716	-3303.8251599693462595	18.742695878475419846	1.4610625706772109034	0.334562	0.0858002	0.064649	0.108221	0.00954855	0.0133265	0.0384652	0.138127	0.00795965	0.0104607	0.026034	0.0220653	0.141786	0.0183854	0.517063	0.00723164	0.012334	0.43431	0.0106758	0.56198757264686993729	0.306131	0.287813	0.132496	0.27356	0.219244	0.581944	1.04805	2.15076	1.0010055869931648864
66020	-3288.311270787419744	-3305.5951166300860677	17.283845842666199388	1.3704904247636764403	0.460011	0.0525496	0.0859884	0.10034	0.0125515	0.00239313	0.0561484	0.134583	0.00357865	0.0252709	0.0373057	0.0343674	0.141786	0.0125168	0.388221	0.0109197	0.0112945	0.565431	0.0116172	0.54057338544759092613	0.284774	0.29733	0.148634	0.269263	0.204605	0.565477	1.04182	2.1881	1.1468732261273391071
66030	-3286.6081769871971119	-3303.7231897757114893	17.11501278851400798	0.86530206053223357454	0.42299	0.0504335	0.0760761	0.0642135	0.0285774	0.0136994	0.0561484	0.155349	0.0101599	0.0138721	0.0321961	0.0267963	0.178213	0.0127024	0.50881	0.00281761	0.00194146	0.442688	0.0310413	0.48161433957283844576	0.293565	0.31947	0.125069	0.261896	0.109359	0.432154	0.973527	2.48496	1.1287253136174442147
66040	-3286.8481155565818881	-3302.7677907463971678	15.919675189815276184	1.8922501905651925025	0.614323	0.0800721	0.059672	0.0957243	0.00917244	0.0163754	0.0802216	0.152013	0.00280677	0.0113595	0.0406043	0.00824968	0.100695	0.00981332	0.519864	0.00848348	0.0218811	0.430029	0.0099294	0.58304063003915362895	0.296317	0.300749	0.128254	0.27468	0.280064	0.643044	1.06704	2.00985	1.2712888471221697184
66050	-3288.5106536203929863	-3305.6241795834530421	17.113525963060059354	0.99308033897229286424	0.421304	0.0561621	0.0470976	0.0676831	0.0116503	0.0180089	0.0557257	0.210704	0.00382875	0.0183885	0.0428243	0.0203402	0.172078	0.0121419	0.374984	0.00582234	0.0129714	0.585179	0.00890126	0.51576995146575677076	0.279117	0.289337	0.135775	0.29577	0.135571	0.474662	0.998844	2.39092	1.1457954983470972632
66060	-3281.7080626981396563	-3298.1396832316172549	16.43162053347755247	2.1879641087303567382	0.58352	0.0625178	0.0570632	0.0756816	0.0155233	0.00969057	0.0495795	0.157543	0.00390463	0.011937	0.0471446	0.0241192	0.106625	0.00608385	0.515141	0.00908337	0.0127098	0.445127	0.0118555	0.59349280658643899233	0.295371	0.292897	0.143154	0.268578	0.314725	0.67362	1.07405	1.9376	1.2048490866366590168
66070	-3289.7049813081061984	-3308.5415111029224136	18.836529794816133432	3.2180589106126840093	0.326522	0.0338862	0.0428524	0.0772628	0.0209072	0.00851572	0.0611044	0.133997	0.014029	0.0174842	0.0378938	0.0410204	0.0786902	0.011949	0.637871	0.00911434	0.0177225	0.311373	0.0119698	0.55024253082357854616	0.286209	0.298825	0.126169	0.288797	0.405458	0.742929	1.0834	1.76821	0.89416466306942399278
66080	-3281.679739534887176	-3299.8115186340396576	18.131779099152812051	1.4275178172445828206	0.322729	0.0508977	0.0616729	0.080926	0.0219238	0.00763431	0.042655	0.294447	0.00614687	0.0336101	0.0384379	0.0224577	0.0786902	0.0174761	0.505856	0.00751944	0.0103597	0.456336	0.0024525	0.57664123919275300789	0.285179	0.315931	0.125103	0.273787	0.213905	0.57603	1.04587	2.1642	1.0622281799358899157
66090	-3279.263988456221341	-3296.1926031088210038	16.928614652599684121	1.4523068776531686819	0.465327	0.0702777	0.0583364	0.0905127	0.0183208	0.0116641	0.0727508	0.199718	0.00431041	0.0251669	0.0319318	0.0164288	0.117717	0.0181208	0.4422	0.00819085	0.010347	0.516789	0.00435219	0.57757497613976871431	0.300831	0.301323	0.134166	0.26368	0.21786	0.58042	1.04749	2.15423	1.182462583546731727
66100	-3281.3940027229668885	-3298.2063389890790859	16.812336266112037464	1.3255712198358255982	0.446208	0.0578861	0.0756864	0.0975436	0.0167048	0.0133181	0.0523679	0.220115	0.00758039	0.0122232	0.0318729	0.0403953	0.121643	0.0142136	0.546976	0.0036682	0.0122911	0.422286	0.000564458	0.5585995208487567476	0.283313	0.299627	0.149263	0.267797	0.197076	0.55669	1.03829	2.20794	1.1935451699704009432
66110	-3281.3867084589614933	-3297.953560058223502	16.566851599261628536	1.2971521536366266147	0.541314	0.0633521	0.0495191	0.0729788	0.0101636	0.0169857	0.0657034	0.163918	0.00212716	0.0162063	0.0502529	0.0169254	0.148163	0.0130163	0.561707	0.00615774	0.00625512	0.40763	0.00523288	0.55346196582190321234	0.270405	0.310072	0.140935	0.278588	0.192219	0.550898	1.0359	2.22098	1.2176094014158791445
66120	-3284.1730145703145354	-3302.6096488911207416	18.436634320806238208	1.7206266499952391769	0.442424	0.0371965	0.0551979	0.0825321	0.0205383	0.0131418	0.0674312	0.153646	0.00171271	0.0247769	0.0330206	0.025375	0.0692718	0.0217087	0.57824	0.00572125	0.00112979	0.37543	0.0177703	0.5503383159005545977	0.285766	0.314542	0.120578	0.279114	0.257482	0.621587	1.06112	2.05981	1.0262647673205118615
66130	-3283.8362622969316362	-3300.8640944097478496	17.027832112816170707	1.9286665429057876509	0.419186	0.0740128	0.0518476	0.0890904	0.019469	0.00691158	0.0619384	0.147166	0.0211213	0.0247769	0.0412689	0.0166296	0.185402	0.012996	0.537228	0.0124742	0.00654416	0.430069	0.000689433	0.55229876971967040156	0.277689	0.322757	0.122983	0.276571	0.284608	0.647207	1.0681	2.00009	1.1588202364708994896
66140	-3287.4925375158163661	-3304.4309126574353286	16.938375141618926989	2.0016805342812342694	0.494847	0.0553873	0.0664408	0.102441	0.0243996	0.00141368	0.0734839	0.119905	0.0142061	0.0401224	0.0407027	0.00228551	0.128607	0.0083776	0.608799	0.0145313	0.00494637	0.362784	0.000561583	0.58425407490746394945	0.283321	0.31083	0.139703	0.266147	0.293475	0.655192	1.07003	1.9813	1.1642411449640444054
66150	-3288.50463174749666	-3306.9136052077151362	18.408973460218820861	3.3241594663715128277	0.360344	0.0679977	0.0542941	0.0589346	0.00841605	0.00968966	0.0746379	0.115617	0.0117083	0.0331477	0.0496245	0.0143353	0.0703055	0.0199949	0.466828	0.00476094	0.0132371	0.493298	0.00188134	0.59939190131527253502	0.30357	0.29488	0.144921	0.256629	0.412882	0.748031	1.08371	1.75538	0.92905244017502164322
66160	-3288.1663662846949592	-3307.6092567188543399	19.442890434159416202	1.1841428465407082271	0.362603	0.0313726	0.0667082	0.0937429	0.0147086	0.00646755	0.0585521	0.113647	0.0199411	0.00974752	0.0311993	0.0127143	0.105074	0.021872	0.51843	0.00935648	0.0098755	0.438408	0.00205796	0.56204693974086905595	0.316195	0.296826	0.122923	0.264056	0.172168	0.525875	1.02488	2.27708	0.92647859254917397376
66170	-3292.9986973914460577	-3309.5090125237843495	16.510315132338433841	3.3555559494059856718	0.476844	0.0220593	0.0417401	0.073538	0.0126945	0.0104057	0.0733247	0.0749832	0.0336889	0.0246488	0.0535339	0.012756	0.206364	0.0180072	0.558874	0.00379396	0.00394702	0.412057	0.00332127	0.59316658914226205734	0.288428	0.292382	0.126925	0.292265	0.415026	0.74949	1.08379	1.7517	1.1165811885596395037
66180	-3295.2791283117521743	-3311.4167547294077849	16.137626417655777544	0.69336650424551293792	0.400317	0.0603039	0.0780675	0.0999926	0.017748	0.0141208	0.0555125	0.154802	0.0285849	0.0246306	0.0208325	0.02644	0.206364	0.017866	0.529357	0.0101313	0.0122501	0.42682	0.00357585	0.4950347412144561754	0.276838	0.30215	0.130722	0.29029	0.0727719	0.360383	0.922385	2.64446	1.1877165161761717993
66190	-3286.231680239821344	-3300.3741165718347474	14.142436332013236466	0.57121388843214770947	0.519109	0.0805221	0.0911017	0.0962162	0.0177362	0.00359178	0.0650629	0.336138	0.00455727	0.0109007	0.0223234	0.0428986	0.0515174	0.017317	0.590373	0.00162577	0.00542941	0.380678	0.00457609	0.44359912921243849215	0.293661	0.30722	0.125447	0.273672	0.0472305	0.295887	0.865891	2.79099	1.3416745074424494266
66200	-3283.8696473595327916	-3301.6237289006685387	17.754081541135505518	0.64069996560732667135	0.305699	0.0734583	0.0455064	0.0822627	0.0218205	0.00853717	0.0775822	0.174912	0.00124498	0.0199094	0.0618009	0.023524	0.112556	0.011816	0.435507	0.0124843	0.00620583	0.533074	0.000912817	0.43943836150667786589	0.298444	0.296953	0.138295	0.266309	0.0615964	0.334154	0.900743	2.70351	1.0088129158662331175
66210	-3282.6649634732384584	-3301.6754831176144762	19.010519644375914794	0.85042814357019380633	0.348754	0.0459022	0.0528032	0.0593089	0.0184698	0.0127701	0.0496572	0.191536	0.00387957	0.00719344	0.0301472	0.0165509	0.0996825	0.0112096	0.53718	0.0172073	0.0151135	0.415095	0.00419411	0.46427596711326779566	0.292738	0.300682	0.125677	0.280904	0.106235	0.426671	0.970005	2.49709	0.936654814954871906
66220	-3286.2306503078866626	-3306.5746813481596291	20.344031040272838595	1.6126743923624418109	0.269522	0.0544039	0.065031	0.0635491	0.0139687	0.00734072	0.0476974	0.1893	0.00373415	0.0178942	0.0248006	0.0250617	0.056267	0.0076573	0.557635	0.0146376	0.00281958	0.40022	0.0170299	0.56606504264639512236	0.282404	0.314598	0.122004	0.280993	0.242215	0.606296	1.05641	2.09508	0.83857077611326646949
66230	-3285.7206562052615482	-3303.9456779467445813	18.225021741482592574	1.8780316245919237428	0.432801	0.040737	0.0463655	0.0719964	0.0155908	0.00710965	0.0626267	0.1812	0.0130694	0.0083324	0.0391537	0.0171001	0.105297	0.00721658	0.572301	0.0142473	0.0126878	0.375425	0.0181228	0.55683269718119066116	0.278287	0.312489	0.137736	0.271488	0.278267	0.641384	1.06661	2.01373	1.0413791374619403296
66240	-3282.581612075281555	-3300.9516852405627105	18.370073165281020522	2.0578538500061571703	0.441603	0.0479913	0.0706069	0.0818485	0.0212628	0.00740875	0.0557906	0.0824933	0.00121133	0.0244656	0.0391537	0.0124609	0.13189	0.0137563	0.47085	0.0167178	0.0136645	0.481549	0.00346303	0.5573435579895044123	0.285119	0.309226	0.137141	0.268513	0.300084	0.661028	1.07137	1.96752	1.0181859543936384593
66250	-3284.3776936795484289	-3302.1311153837659731	17.753421704217164034	2.8925670027139962492	0.434184	0.0632455	0.0503521	0.0960987	0.017403	0.00997934	0.0536996	0.134815	0.00219865	0.0196413	0.0497421	0.0280098	0.0668208	0.0186141	0.513979	0.00943071	0.0109608	0.440519	0.00649676	0.55483607909191323682	0.292087	0.293107	0.121584	0.293222	0.380776	0.725401	1.08193	1.81189	1.0261902437515688646
66260	-3288.0469324895661885	-3301.4131083372058129	13.366175847639713226	2.9076290153000026173	0.722979	0.0716259	0.052779	0.0741879	0.0223487	0.0066313	0.0595182	0.126233	0.00937033	0.0334481	0.0552271	0.0217404	0.207747	0.0162818	0.526739	0.000712635	0.00835868	0.435319	0.0125888	0.6040281694165228199	0.289548	0.306482	0.139734	0.264235	0.381987	0.726282	1.08202	1.80971	1.4638361404471802452
66270	-3282.0358621145519464	-3297.0053183461095614	14.96945623155735916	0.64374407428897317818	0.510367	0.0629553	0.0651986	0.102709	0.0120045	0.012664	0.0550584	0.260684	0.00389959	0.0239551	0.030359	0.0301414	0.118366	0.0156409	0.476572	0.00173497	0.00692035	0.489516	0.00961577	0.42280685682273283499	0.285013	0.288097	0.152039	0.274851	0.0622376	0.335732	0.902094	2.69994	1.2883619641573136327
66280	-3289.6767626552173169	-3305.5340234324039557	15.857260777186585443	0.56930281586484665635	0.445859	0.053467	0.0662034	0.107622	0.00660368	0.016042	0.0696646	0.173279	0.0159829	0.0178045	0.0348236	0.0116807	0.150276	0.021029	0.342696	0.00957114	0.00475927	0.621584	0.000361269	0.47088058307706914807	0.289265	0.29931	0.161421	0.250004	0.046845	0.294772	0.864812	2.79357	1.169308449855046117
66290	-3288.0709510797410076	-3305.2238917968898022	17.152940717148691618	1.2804785513575120959	0.437885	0.0573305	0.0868973	0.0724292	0.0145198	0.0097545	0.0777783	0.224679	0.0325849	0.0107791	0.0249879	0.00524839	0.103773	0.0168319	0.441872	0.00373978	0.00553239	0.527251	0.004773	0.54483593835939636563	0.295759	0.292383	0.16764	0.244218	0.189335	0.547411	1.03443	2.22882	1.1586465399459271453
66300	-3287.726770672875773	-3303.5839026250182542	15.857131952142086817	2.3849187566998626409	0.430696	0.0519315	0.0588599	0.106731	0.0139435	0.0126404	0.0557068	0.289664	0.0267907	0.0242379	0.0128619	0.027929	0.138366	0.0188955	0.556899	0.00273706	0.00985966	0.399371	0.0122384	0.60067844492253252842	0.3057	0.318046	0.129653	0.246601	0.335267	0.690561	1.07719	1.89698	1.2503581630230087285
66310	-3279.7413967037109614	-3298.8081265003279441	19.066729796616950665	2.2997880290990426744	0.28968	0.0637079	0.0391664	0.0935606	0.0226874	0.00315749	0.0645881	0.167872	0.0138172	0.0214133	0.0432147	0.0163902	0.0954403	0.0205952	0.460163	0.00466564	0.0136344	0.492961	0.00797994	0.55464860953499917073	0.299606	0.295819	0.142635	0.26194	0.326614	0.683524	1.07595	1.91391	0.93469596599884618993
66320	-3283.4168110094087751	-3298.868728532471323	15.451917523062506987	1.7276015194919183138	0.605736	0.0394852	0.0818529	0.123063	0.0154554	0.0103861	0.0735872	0.184351	0.000275796	0.0129855	0.0282938	0.0267305	0.122303	0.0103488	0.571411	0.00344382	0.0143618	0.39521	0.00522441	0.59413909619198856937	0.294035	0.304874	0.137171	0.26392	0.258439	0.622523	1.0614	2.05764	1.3245059325954633422
66330	-3284.7000543934591406	-3302.0282352898943827	17.328180896435245728	1.8353091782989394698	0.532822	0.0687436	0.0552231	0.0640803	0.0150878	0.00490923	0.0656682	0.122497	0.000510854	0.0104157	0.0345482	0.0252176	0.133145	0.0118652	0.60259	0.00579588	0.0114218	0.362343	0.00598447	0.58535164198318223594	0.293996	0.294221	0.109203	0.30258	0.27279	0.636274	1.06526	2.02567	1.1328679789113798027
66340	-3288.3100317877137968	-3304.4903969314955248	16.180365143781731518	1.5568287267391296425	0.519522	0.064855	0.0759981	0.0928407	0.0339232	0.00430543	0.0584616	0.136337	0.00298945	0.0104157	0.0341856	0.0242953	0.197954	0.00899944	0.5893	0.00467931	0.0159277	0.372891	0.008203	0.58751228872245875312	0.291705	0.329915	0.111258	0.267123	0.233969	0.59775	1.05359	2.11469	1.2560830741830637525
66350	-3281.7315286767507132	-3299.3164906211050038	17.584961944353945995	0.90076824575027136799	0.342642	0.0740144	0.0577708	0.0875061	0.018914	0.00782396	0.0631065	0.159578	0.0192657	0.0284965	0.0395371	0.0142637	0.174314	0.013118	0.554387	0.00301557	0.00928092	0.413027	0.0071714	0.50070090867741012808	0.293742	0.308195	0.140122	0.257941	0.116754	0.44475	0.981393	2.4571	1.0872334060611053008
66360	-3289.4434400430745882	-3305.3207328326079733	15.877292789533225204	0.76841973942387065133	0.432209	0.0790732	0.0795803	0.0773637	0.0180893	0.0124349	0.0838609	0.161342	0.0012887	0.00422305	0.0240323	0.0296874	0.230311	0.0118688	0.401272	0.00669273	0.00407081	0.559824	0.0162716	0.48563068683075999443	0.289084	0.290697	0.151554	0.268664	0.0888233	0.394102	0.947805	2.56927	1.2334957892167293103
66370	-3279.2645716625679597	-3298.249691205444833	18.985119542877018972	0.83212067962224645079	0.294048	0.0660499	0.0459026	0.0771362	0.025556	0.00736692	0.0651231	0.210217	0.0209615	0.0169517	0.0360417	0.0173424	0.0532121	0.0162435	0.507362	0.00751934	0.0129766	0.454805	0.00109284	0.45212283270278652569	0.289308	0.310295	0.139353	0.261044	0.102373	0.419752	0.965473	2.5124	0.93590881144196524932
66380	-3284.2091573525153763	-3300.4350067305804259	16.225849378064992834	0.47375231556136315758	0.345976	0.0684265	0.034682	0.101134	0.0167118	0.00435415	0.0519549	0.236045	0.0200438	0.0212463	0.0370398	0.0153736	0.126038	0.0147538	0.532767	0.00305027	0.00708718	0.432978	0.00936308	0.37009806194807759461	0.267749	0.339472	0.126846	0.265933	0.0286322	0.234435	0.800189	2.93674	1.0790258226752582615
66390	-3285.6803961110649652	-3300.4176952970396997	14.737299185974636728	0.74145175361776827216	0.636054	0.0700965	0.0567302	0.0773009	0.0159424	0.013856	0.0521855	0.233676	0.0281853	0.00610251	0.018522	0.0207857	0.111542	0.0114541	0.558931	0.00120483	0.0018485	0.406643	0.0199193	0.50618888917469251343	0.294669	0.297604	0.12677	0.280957	0.0830553	0.382449	0.939311	2.59518	1.3409784811099105806
