Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
3900	-3292.5109908514928065	-3310.6817376523476923	18.170746800854988834	2.5750393574405441299	0.282458	0.0496622	0.0520925	0.0605503	0.0126747	0.0141085	0.0720689	0.335507	0.00723246	0.0691106	0.00976067	0.0195422	0.0217934	0.0219159	0.492798	0.000255862	0.0211963	0.454272	0.00956147	0.60743957724816532995	0.283166	0.281121	0.143611	0.292102	0.353457	0.704907	1.07943	1.8622	1.0065615345712826123
3910	-3287.6142050551989087	-3305.2572504173531343	17.643045362154186506	1.772176511287733458	0.34847	0.0733767	0.0387525	0.0776571	0.0109384	0.00572264	0.0497373	0.198424	0.0101487	0.194241	0.0268814	0.0178662	0.0516173	0.00712144	0.537859	0.00793875	0.0217129	0.422087	0.0032804	0.57653184756947639666	0.281374	0.32621	0.122211	0.270205	0.264475	0.628373	1.06308	2.04407	1.1038326275402041698
3920	-3285.3374312620208002	-3301.0536742762556059	15.716243014234317243	2.5570035187490463002	0.491842	0.0560097	0.044825	0.100003	0.0114539	0.0095494	0.0605984	0.12345	0.0137354	0.280609	0.0138967	0.0175977	0.0296519	0.00642801	0.533942	0.011333	0.0152476	0.427174	0.0058756	0.60068526033108227136	0.291367	0.315497	0.12569	0.267445	0.351795	0.70362	1.07925	1.86534	1.2532224283772819273
3930	-3287.5576288850229503	-3300.3333261117750226	12.77569722675192665	0.84259646806771626437	0.749963	0.0542019	0.103068	0.117555	0.0214928	0.00611661	0.0756465	0.234738	0.0133195	0.106663	0.00157248	0.0202915	0.0541283	0.0163616	0.568401	0.0037049	0.00441733	0.402403	0.00471228	0.54063649541483649319	0.31319	0.28763	0.133581	0.2656	0.104585	0.423735	0.968093	2.50359	1.558756862062039561
3940	-3284.0688320299732368	-3298.3887929719153362	14.319960941942040833	0.77804515706887955595	0.624604	0.0599036	0.0721131	0.112316	0.020455	0.0119766	0.0731615	0.26383	0.00619323	0.0861242	0.00243395	0.0277861	0.0305149	0.0152676	0.58722	0.00295361	0.00522241	0.375027	0.014309	0.47549877631792625277	0.293664	0.304923	0.123194	0.278219	0.0908791	0.398142	0.950681	2.5603	1.3914127531022713047
3950	-3283.733426451206924	-3299.8539199065949106	16.1204934553880328	0.7343561156358611175	0.463785	0.0510484	0.0521998	0.058246	0.020455	0.00474396	0.0488035	0.255255	0.0225222	0.149002	0.0170399	0.0185302	0.0392106	0.0119354	0.545749	0.00531984	0.0112792	0.414563	0.0111529	0.50841119774624810024	0.310388	0.305731	0.12352	0.26036	0.0815366	0.379299	0.936963	2.6022	1.2008418471181638854
3960	-3282.4736353298135327	-3301.5943764979710977	19.120741168157202594	2.0317485403243211728	0.319549	0.047629	0.0554803	0.0810143	0.0205962	0.00651275	0.0602762	0.177292	0.0230811	0.086225	0.0126065	0.0162247	0.0379912	0.0182229	0.571602	0.012735	0.00269779	0.384317	0.0104252	0.62579471980119727448	0.278258	0.306921	0.137926	0.276895	0.297035	0.658348	1.07076	1.97385	0.94447773223003661514
3970	-3288.9437705927084608	-3307.2044244157154935	18.260653823006727237	1.7496589733310536907	0.332272	0.0615668	0.056416	0.0850993	0.0167864	0.0170969	0.0450805	0.207337	0.0213546	0.0994174	0.012777	0.0129032	0.0747707	0.0197139	0.51443	0.00874004	0.0105905	0.444865	0.00166079	0.61058110681593180669	0.286865	0.295102	0.142525	0.275508	0.261443	0.625447	1.06225	2.05086	1.0428786357277162189
3980	-3285.3113978639580637	-3304.0674030589416361	18.756005194983671913	1.704375499276671091	0.383605	0.0470713	0.0470713	0.074724	0.0176738	0.0113	0.0673674	0.144943	0.00664575	0.146197	0.00882905	0.0111101	0.0283122	0.0145669	0.428761	0.00625221	0.0110684	0.538673	0.000679344	0.55868580078956331381	0.300079	0.314949	0.15515	0.229822	0.255239	0.619381	1.06047	2.06491	0.99484980133802403124
3990	-3285.8146043472438578	-3303.9356623152116299	18.121057967967843183	0.95458312623120089579	0.356166	0.0533033	0.0600733	0.0934392	0.023835	0.00361165	0.0559492	0.208668	0.0188025	0.0842861	0.0089649	0.0280178	0.0456299	0.0213569	0.423754	0.0202289	0.0129549	0.521422	0.000283618	0.45455455833598690241	0.311019	0.277505	0.156026	0.255451	0.127805	0.462662	0.992047	2.41749	1.0407474948843224993
4000	-3284.1202970213153094	-3302.8217940130462011	18.701496991730508057	0.94421744027917875464	0.370306	0.0673337	0.0607271	0.0720666	0.0137721	0.01494	0.0460365	0.211292	0.0223626	0.0405878	0.0089649	0.00795885	0.0450894	0.0319775	0.445304	0.00379602	0.0093569	0.509195	0.000370078	0.4891767994680920606	0.260105	0.303547	0.158111	0.278238	0.125694	0.459318	0.990105	2.42488	0.98143773868595141074
4010	-3283.7443786910489507	-3299.8962582211638619	16.151879530115195394	1.1132797684427906404	0.485057	0.0473929	0.0549542	0.0975772	0.0350143	0.00431789	0.0677869	0.191307	0.0366055	0.142236	0.0188516	0.0222826	0.0484415	0.0200823	0.508005	0.00514529	0.0100136	0.455473	0.00128106	0.53981845814896867175	0.297609	0.31033	0.122851	0.26921	0.158986	0.50834	1.0165	2.31618	1.2518250959393759647
4020	-3289.9604600155184926	-3305.4932378796497687	15.532777864131590562	1.1599047415246102055	0.449241	0.0745293	0.0674661	0.10817	0.0192209	0.00210411	0.0666206	0.326916	0.0431776	0.106938	0.00801922	0.0183797	0.0255714	0.0158884	0.542509	0.00775894	0.0188233	0.41242	0.00260113	0.58019892622171220786	0.278666	0.297039	0.136967	0.287329	0.167712	0.520051	1.02216	2.29008	1.3163544793869248473
4030	-3281.2540082493342197	-3297.3870487623948975	16.133040513060297627	3.048378578605530187	0.502855	0.058633	0.0567909	0.0667253	0.0196325	0.00701704	0.0525361	0.178652	0.033025	0.144892	0.000399434	0.0086125	0.047201	0.0143034	0.535678	0.00408649	0.00559016	0.437315	0.00302708	0.58098163419123960427	0.282715	0.31334	0.134292	0.269654	0.39297	0.734172	1.08274	1.79011	1.1769721762777380913
4040	-3284.7975523138652534	-3301.2095027838417991	16.411950469976130051	2.8706153740072499758	0.471968	0.0513095	0.0543366	0.117433	0.0109808	0.0177014	0.0468583	0.13886	0.0211061	0.168226	0.0113974	0.0230917	0.0286369	0.0139449	0.495392	0.00497179	0.00584642	0.4758	0.00404539	0.58314379658957005148	0.274745	0.309472	0.141766	0.274017	0.378998	0.724103	1.0818	1.8151	1.161905424556237687
4050	-3285.3401498702719437	-3305.1379612371433723	19.797811366871684413	2.5193064679044043785	0.244244	0.0474246	0.0518102	0.0859227	0.0146447	0.0131477	0.0672879	0.170575	0.0282738	0.0612019	0.00348604	0.010975	0.0485831	0.0201219	0.531569	0.00914378	0.0148157	0.422047	0.00230303	0.58006809372462886376	0.258859	0.318847	0.144977	0.277317	0.348279	0.700882	1.07884	1.87199	0.8475764350027473748
4060	-3283.8640242445294462	-3303.9677658237724245	20.103741579243141757	1.4742684826592571401	0.315376	0.0603858	0.047996	0.0761914	0.0189834	0.00189915	0.0488382	0.131521	0.0114129	0.0838433	0.00734718	0.0130972	0.0479171	0.0233575	0.429206	0.00898655	0.0144937	0.5098	0.0141569	0.5318586872896020612	0.305196	0.293569	0.134009	0.267227	0.22132	0.584217	1.04887	2.14559	0.86480828365652795409
4070	-3286.7724369977654533	-3306.2681615508095092	19.495724553044315286	1.1024030655318901584	0.265704	0.0542882	0.065508	0.0955847	0.0208546	0.00380933	0.0589829	0.192172	0.0372042	0.0697132	0.00200316	0.0130972	0.0378196	0.0234948	0.404673	0.00720062	0.0106341	0.54009	0.013907	0.49820942715994603889	0.326486	0.28254	0.150364	0.240609	0.156921	0.505507	1.01509	2.32248	0.91674146828563474187
4080	-3285.7985084109745912	-3304.3018663995671886	18.503357988592586736	1.6216801835936980325	0.349067	0.0529338	0.0601474	0.102537	0.0213274	0.00519167	0.0497324	0.231707	0.0341072	0.0581092	0.0132339	0.0123831	0.0319471	0.0157968	0.38806	0.0136698	0.0052815	0.572646	0.00454532	0.48980083645536753867	0.300238	0.28973	0.151266	0.258767	0.243522	0.607632	1.05683	2.09201	1.0224241105774773963
4090	-3282.9008781088195974	-3299.2020862917470367	16.301208182927478418	0.72584579641041802045	0.419832	0.0656727	0.0532347	0.0837288	0.0242311	0.0075968	0.0588066	0.141391	0.0271713	0.205447	0.0135259	0.0344079	0.0454862	0.0118653	0.560038	0.0105644	0.0101108	0.402198	0.00522326	0.44932255301786994117	0.285679	0.310357	0.132233	0.271731	0.0797153	0.375474	0.934082	2.61073	1.180531631090163236
4100	-3280.5082331605131003	-3299.4628859289505272	18.954652768437494359	1.2692957865059726341	0.345679	0.0456526	0.038883	0.0799319	0.0238446	0.00469561	0.0646584	0.172813	0.0287313	0.0979061	0.00838488	0.0256957	0.0413313	0.0167407	0.490908	0.00173671	0.00574645	0.472113	0.0127546	0.53422668093961711566	0.300475	0.277952	0.132804	0.288769	0.187387	0.545035	1.03342	2.23416	0.97820775980253371618
4110	-3283.6132456931818524	-3301.2930501628525235	17.679804469670607148	0.75320598566062546553	0.395099	0.0650789	0.0388544	0.108109	0.0199034	0.0111663	0.044548	0.185196	0.0217032	0.0934161	0.01407	0.0219873	0.0305111	0.0218722	0.480247	0.00627682	0.00193453	0.487444	0.00222496	0.52755705563588439766	0.276472	0.328999	0.13266	0.261868	0.0855704	0.387589	0.943095	2.58375	1.0496425431877238754
4120	-3280.9945519919951948	-3297.8785892425694328	16.884037250574010613	0.87144669473564240203	0.40204	0.0610558	0.0607737	0.0979495	0.0141413	0.0113154	0.0774194	0.225223	0.0138326	0.144777	0.00572471	0.0119259	0.0266472	0.0222651	0.450788	0.00106894	0.00142362	0.521329	0.00312544	0.52700826253488008977	0.294776	0.29172	0.12989	0.283614	0.110646	0.434384	0.974943	2.48003	1.1528261852820103073
4130	-3291.3032278488294651	-3308.1153889014149172	16.812161052585455678	1.749326866084659482	0.430847	0.0354494	0.0676836	0.117387	0.0312765	0.00119568	0.0975163	0.26502	0.0170937	0.0714947	0.00697625	0.00225598	0.0435433	0.0186077	0.649669	0.00435316	0.00231166	0.321935	0.00312363	0.58605609170812511532	0.277353	0.295846	0.136147	0.290654	0.261398	0.625403	1.06224	2.05096	1.1877395334884912614
4140	-3285.4748733316118887	-3301.6607995310100705	16.185926199398092962	2.3088870785943385044	0.453892	0.0460381	0.0691288	0.0938322	0.0230578	0.015018	0.0641847	0.201073	0.0191806	0.144791	0.00807771	0.036024	0.0479212	0.0185477	0.473141	0.000986096	0.00262767	0.498973	0.0057248	0.60598531507130304341	0.296569	0.312892	0.127885	0.262653	0.327555	0.684296	1.0761	1.91205	1.2222193624982629068
4150	-3282.6738729404100923	-3302.2720543232321688	19.598181382822176033	1.4537051656413428891	0.300255	0.0443855	0.0589736	0.0983909	0.0101703	0.00701505	0.0413448	0.221339	0.021244	0.0624253	0.00557638	0.0219696	0.02241	0.0196891	0.446051	0.00411259	0.00329201	0.510603	0.0162526	0.56944232528180127595	0.284484	0.309805	0.130357	0.275354	0.218082	0.580665	1.04758	2.15367	0.91549878959746766593
4160	-3287.9862413525215743	-3304.9806657296130652	16.994424377091633005	2.1880889482143919267	0.360321	0.0676003	0.062692	0.0950685	0.0275603	0.00962147	0.0483167	0.324197	0.0256565	0.0873551	0.003989	0.0129208	0.0232624	0.022816	0.537821	0.0108033	0.00372908	0.419319	0.00551119	0.55925047516223347355	0.29679	0.314853	0.13432	0.254038	0.314739	0.673632	1.07405	1.93757	1.1485615109161244618
4170	-3286.2224228079389832	-3302.5482929946879267	16.325870186748975499	0.4446955989109337426	0.335784	0.0676517	0.0486881	0.0896151	0.0206748	0.00994258	0.0496565	0.205279	0.0162569	0.126197	0.0158847	0.0223392	0.0403837	0.0206472	0.344668	0.00589109	0.0120507	0.614835	0.00190859	0.29934193631225636256	0.267591	0.306332	0.14122	0.284857	0.0236549	0.214288	0.775448	2.98661	1.0483534589237817336
4180	-3283.1288790741609773	-3301.5970838751413794	18.468204800980188907	0.76741531798179085655	0.288423	0.0474832	0.0482077	0.0865387	0.0236803	0.00548348	0.0491538	0.246511	0.0261893	0.0803969	0.00252291	0.0366388	0.0329442	0.0233257	0.554906	0.00794904	0.0127279	0.400205	0.000885882	0.41764107304075792637	0.300222	0.289398	0.129952	0.280429	0.0886087	0.393677	0.9475	2.57021	0.97417252701699552642
4190	-3286.1954301237346954	-3305.5080894347547655	19.312659311020418329	2.0887274577168284395	0.309892	0.0749248	0.0576247	0.0792421	0.0232093	0.0013577	0.0392151	0.182486	0.0243186	0.0792777	0.00352302	0.0189635	0.0282479	0.0371762	0.495204	0.00540444	0.000618162	0.460735	0.000862289	0.56959152969595827631	0.279475	0.304444	0.13415	0.281931	0.303641	0.664129	1.07206	1.96017	0.92228299600546836956
4200	-3283.6246822227712983	-3301.2877762227353742	17.663093999964189607	0.80626281528231591444	0.340369	0.0605639	0.0552193	0.121184	0.0193684	0.0145197	0.042852	0.229188	0.00846729	0.104959	0.00345034	0.0199598	0.0429997	0.0221461	0.468063	0.00417584	0.000216194	0.505309	8.96455e-05	0.42855977250388072042	0.283607	0.297627	0.138492	0.280274	0.0968907	0.409643	0.958675	2.53479	1.0631008523539688948
4210	-3284.7685656312282845	-3299.2348566488817596	14.466291017653359674	0.60349270204548710606	0.582892	0.0605727	0.0523513	0.083439	0.0343607	0.0129071	0.0628899	0.218083	0.0263512	0.132986	0.00127567	0.018363	0.0368471	0.0144698	0.549916	0.00364736	0.00198436	0.429716	0.000266876	0.43948722211985080666	0.298603	0.294292	0.124898	0.282207	0.0538292	0.314208	0.88309	2.74887	1.3233183172155231766
4220	-3289.006982309751038	-3305.5892666538702542	16.582284344119226915	1.2264770776994062818	0.440468	0.0561532	0.0765187	0.087231	0.0179479	0.0104698	0.0887014	0.189266	0.0246445	0.159549	0.0158264	0.0199463	0.0274609	0.021814	0.564369	0.00273349	0.00231548	0.395248	0.0135199	0.47470888996989557551	0.280158	0.292783	0.13929	0.287769	0.179818	0.535644	1.02931	2.25522	1.2141835302640409111
4230	-3288.4317435106854646	-3307.5375338240346537	19.105790313349103826	1.3116286223855500026	0.382719	0.0502145	0.0519131	0.0549362	0.031946	0.00522828	0.0617551	0.128711	0.0116096	0.0852972	0.0163674	0.0203634	0.062919	0.0324259	0.54362	0.000860196	0.00277312	0.409526	0.0107947	0.51183411741460504985	0.289232	0.298298	0.142552	0.269918	0.194703	0.553872	1.03714	2.21429	0.96398051259329420315
4240	-3282.2964812627151332	-3299.5890320280173	17.292550765302024729	0.9349032891551850577	0.365633	0.0548413	0.064509	0.0908888	0.0210799	0.00863238	0.0517277	0.273411	0.00483139	0.10791	0.00875111	0.0333277	0.0356094	0.0239433	0.504855	0.00166211	0.00602044	0.460284	0.00323533	0.50484737113914057716	0.269716	0.323868	0.143391	0.263025	0.123789	0.456271	0.988317	2.43162	1.1211530848419979378
4250	-3284.1807347652047611	-3301.1966729298796963	17.015938164674530242	0.62423853207472834725	0.416319	0.0553933	0.0604744	0.0829681	0.0283479	0.00729146	0.0600523	0.204811	0.0296913	0.0857599	0.00267137	0.00642126	0.0363441	0.0120328	0.395523	0.00480278	0.00744907	0.575579	0.00461371	0.47415572990117255125	0.312925	0.285578	0.143346	0.258151	0.0581426	0.32548	0.893198	2.72318	1.0765447829709002825
4260	-3285.293424830803815	-3301.8979864488228486	16.604561618019040736	1.0070217716258302865	0.416396	0.0809812	0.0304957	0.116279	0.0133363	0.0100577	0.0505674	0.265285	0.0252397	0.131013	0.0200881	0.00201514	0.0363441	0.0158296	0.445699	0.0013151	0.0171384	0.519345	0.000673132	0.52791745564921610523	0.310606	0.298107	0.134249	0.257038	0.138353	0.478852	1.00115	2.38164	1.1980982743787391698
4270	-3285.5457833814089099	-3304.5618724955543257	19.016089114145220407	0.87492618534789068363	0.255956	0.0475009	0.0600423	0.113133	0.0199263	0.00902739	0.055572	0.195933	0.0178106	0.0999543	0.00329593	0.00735377	0.0546742	0.0262363	0.4975	0.00465387	0.00235755	0.464301	0.00495164	0.48844336156568324281	0.300565	0.286299	0.159287	0.253848	0.111374	0.435638	0.975734	2.47725	0.94017962305428015579
4280	-3282.2020205087537761	-3299.5404671881715331	17.338446679417568674	0.94464072814020527691	0.406882	0.0598107	0.0657809	0.0845693	0.0187553	0.00442082	0.0867049	0.201367	0.0192573	0.111304	0.00340282	0.0136774	0.0418623	0.00896324	0.441816	0.00772835	0.00579806	0.523299	0.0123961	0.52057033871053226548	0.298389	0.293266	0.149447	0.258899	0.12578	0.459456	0.990185	2.42458	1.1177954132547931465
4290	-3288.4110946101518493	-3303.1670025001162685	14.755907889964730018	1.7330348711968814879	0.520453	0.0460472	0.1041	0.0701541	0.0216506	0.0100858	0.0587799	0.267899	0.0261847	0.21715	0.000332492	0.0167296	0.0343593	0.00721055	0.51423	0.0127886	0.0065175	0.456622	0.00263128	0.56842879081732500257	0.304976	0.31532	0.128066	0.251638	0.259183	0.623249	1.06161	2.05596	1.3939247017933655837
4300	-3292.408685961916035	-3310.7675928060421029	18.358906844126025248	2.1795291242230105944	0.393023	0.0635128	0.0494212	0.0896829	0.0115772	0.00632134	0.0587799	0.0970422	0.0261847	0.145183	0.00915179	0.010396	0.0523287	0.00398967	0.61021	0.0157474	0.00386267	0.357664	0.0085261	0.61349195550782265052	0.314572	0.315543	0.119765	0.25012	0.313803	0.672841	1.0739	1.93946	1.0126051104999818087
4310	-3284.0847217831915259	-3299.8451084668490694	15.760386683657575446	1.8814111565572926299	0.545212	0.0543375	0.0563461	0.104605	0.0150982	0.00358634	0.0783955	0.104692	0.0270439	0.234037	0.00531949	0.0162189	0.0428034	0.0115788	0.590423	0.00416679	0.00321524	0.384949	0.00566787	0.56527885222393270404	0.291535	0.302283	0.125987	0.280195	0.278696	0.64178	1.06672	2.01281	1.2876951724600400606
4320	-3282.066798412490698	-3299.362774709560199	17.295976297069046268	1.8113929438878009215	0.475983	0.0669988	0.0646063	0.0678585	0.016954	0.00871308	0.0489484	0.100898	0.0130438	0.200202	0.0118905	0.0220409	0.0389115	0.0129825	0.513536	0.00476642	0.0100358	0.449814	0.00886556	0.57891754763517644378	0.273696	0.32056	0.131705	0.27404	0.269672	0.633332	1.06446	2.03253	1.1370485118656625811
4330	-3284.4122184334928534	-3303.1962395812201976	18.784021147727045786	1.7379190592046918074	0.388275	0.0646573	0.0569639	0.0892099	0.0173463	0.0114863	0.0319565	0.118327	0.01387	0.140335	0.000993652	0.014216	0.0433103	0.0150406	0.401291	0.00801661	0.0082039	0.559485	0.00796311	0.59821429329270570108	0.299341	0.309767	0.142313	0.24858	0.259849	0.623898	1.0618	2.05445	0.99094765529937500759
4340	-3287.1889319775591503	-3306.1773176930396403	18.988385715480433191	1.5770811876049517508	0.320408	0.0520584	0.0716155	0.0512762	0.0295923	0.0103301	0.0802207	0.154073	0.0114326	0.124909	0.00623461	0.0177093	0.0450443	0.024751	0.473772	0.00483386	0.00955048	0.486292	0.000800595	0.51406792081201091449	0.269251	0.312776	0.131495	0.286478	0.236988	0.600903	1.05464	2.10746	0.97490264428539030739
4350	-3286.0705100124946512	-3301.6994741883072493	15.628964175812640747	3.4961351078620022115	0.481624	0.0503563	0.0516256	0.0740217	0.0133784	0.0111884	0.0677268	0.156405	0.00653692	0.198607	0.00565669	0.0200707	0.0570159	0.0169535	0.537757	0.00473618	0.0132646	0.425969	0.00131997	0.62317716129154543392	0.289779	0.28634	0.128337	0.295544	0.424341	0.755759	1.08407	1.73583	1.1942131994322275901
4360	-3292.3036902762219142	-3306.2782949888573967	13.974604712635409598	2.8212301085235300668	0.640647	0.0697506	0.0642208	0.0832413	0.0240249	0.0179876	0.0420667	0.229132	0.024415	0.107527	0.00741934	0.0476283	0.0510881	0.0143713	0.518144	0.0021603	0.00947088	0.448816	0.00703786	0.56304613444516815601	0.311249	0.308641	0.132169	0.247941	0.374941	0.721124	1.08148	1.82246	1.4091491992134941302
4370	-3286.2598135576386085	-3304.4541505774836878	18.194337019845374215	2.0123998667156040021	0.320634	0.0704125	0.0548952	0.0936586	0.0200717	0.00685231	0.0615184	0.19305	0.024127	0.132379	0.0133259	0.0100394	0.0371416	0.00908052	0.572228	0.0104178	0.00464808	0.390981	0.0126452	0.57112723757480976516	0.317253	0.287028	0.132437	0.263282	0.29475	0.656326	1.0703	1.97863	1.0381054356806553862
4380	-3287.9074179768895192	-3302.0503109355126981	14.142892958623184185	0.67678528702960127905	0.559382	0.0740536	0.0703712	0.096938	0.0176375	0.00425608	0.0575861	0.299188	0.0187913	0.135628	0.0155526	0.0106336	0.0220762	0.00825813	0.458873	0.00459689	0.00167975	0.507563	0.0190301	0.54716130105875082634	0.319978	0.307847	0.127888	0.244287	0.0692381	0.352368	0.915952	2.66244	1.3820942033368137647
4390	-3290.284312638917072	-3305.7232199868763018	15.438907347958993554	1.0943071642308190849	0.524691	0.0387243	0.0543863	0.136208	0.018135	0.0136396	0.0449945	0.275928	0.0078797	0.138855	0.00943598	0.0397024	0.0193	0.0121239	0.537184	0.00451807	0.00129356	0.436514	0.00836695	0.57013670567500140951	0.31385	0.30884	0.124603	0.252707	0.155377	0.503372	1.01402	2.32723	1.3218799534616461067
4400	-3286.930762732700714	-3302.1263864130205548	15.195623680319839011	0.73769469551373678673	0.529852	0.0583656	0.0565918	0.104166	0.0256715	0.0065599	0.0838873	0.200901	0.0211829	0.157976	0.0255651	0.00786889	0.0156016	0.0140382	0.49388	0.00648391	0.00452598	0.466791	0.0142809	0.53231959816118312734	0.316413	0.310097	0.126288	0.247202	0.0822512	0.380786	0.938074	2.59889	1.2941893578073846438
4410	-3284.8872069443364126	-3302.0019131126659886	17.114706168329497871	2.4046673223745691494	0.515338	0.0412927	0.0756001	0.0811968	0.0150912	0.0145737	0.0667192	0.162284	0.026053	0.0886706	0.00203602	0.00656155	0.0279291	0.0188176	0.540087	0.00328129	0.00865314	0.42032	0.00884091	0.62190514629534354718	0.293992	0.29838	0.121497	0.286131	0.337228	0.692135	1.07746	1.89318	1.123345556515642496
4420	-3283.3435379376082892	-3301.4560651912279354	18.112527253619624901	1.1109498124377252815	0.407769	0.094943	0.0506295	0.0779281	0.0166732	0.00598833	0.044192	0.16206	0.0149308	0.123145	0.00235722	0.0170842	0.0379139	0.0104622	0.483456	0.00591526	0.0168856	0.470863	0.0124177	0.50906538883861363054	0.278099	0.314838	0.138862	0.2682	0.158545	0.507736	1.0162	2.31752	1.0556134815057154341
4430	-3284.0501962672542504	-3299.1090029467673048	15.05880667951291052	0.97854861185919883582	0.565893	0.0727944	0.0331193	0.117605	0.0228344	0.00679582	0.0696881	0.307537	0.00978807	0.0696711	0.0315643	0.0166892	0.0257397	0.0118319	0.498097	0.003631	0.0121382	0.471108	0.003194	0.54276472353636584511	0.285453	0.313613	0.136275	0.264659	0.132654	0.470208	0.996353	2.40079	1.3497190987210090363
4440	-3295.7717869930561392	-3303.6211128778204511	7.8493258847639850728	0.50679959502939431193	1.08325	0.0755288	0.0746322	0.0907609	0.0237242	0.0165309	0.0819405	0.286774	0.0307707	0.121479	0.00522724	0.0103883	0.036417	0.00753962	0.553318	0.0039674	0.00695758	0.425953	0.00226353	0.46105257819422407195	0.272024	0.308748	0.130259	0.288969	0.0346548	0.256332	0.825154	2.88386	1.9374219110067236738
4450	-3288.8445536351209739	-3305.2722103529713422	16.427656717850538826	0.87569663409433939893	0.388664	0.0761987	0.0447358	0.11194	0.0209093	0.00207177	0.0694834	0.33713	0.0372625	0.060838	0.00162193	0.00864804	0.0396431	0.00977394	0.416512	0.0116417	0.0051052	0.541734	0.0152329	0.49248941424535241929	0.302781	0.300169	0.142893	0.254157	0.111535	0.435915	0.975908	2.47664	1.1991456354683271979
4460	-3289.401959846558384	-3304.5876787568768123	15.185718910318279029	0.51061213458329801629	0.446781	0.054424	0.108701	0.0734496	0.0129639	0.0163029	0.0649846	0.168394	0.0351441	0.13669	0.00908347	0.0418153	0.0372728	0.0103034	0.549952	0.0065993	0.0105654	0.41804	0.00453923	0.40262905865944442763	0.282411	0.293634	0.136315	0.28764	0.0353711	0.258787	0.827839	2.878	1.2060067998023269453
4470	-3288.7773306522585699	-3305.6737666203744084	16.896435968115845583	0.45674184013873220245	0.42292	0.0341904	0.0446326	0.0922749	0.00939727	0.0124157	0.0423522	0.112838	0.0231899	0.141678	0.0103458	0.0234611	0.0304709	0.0139584	0.563583	0.00766147	0.00884809	0.402998	0.00295103	0.2688179391413748065	0.292522	0.318863	0.11343	0.275185	0.0256784	0.222741	0.786049	2.96553	1.0001672426881331734
4480	-3287.4339964594428238	-3305.0780787622557	17.644082302812485352	0.47559355330296065878	0.339942	0.0459513	0.0446965	0.108004	0.00939563	0.0208347	0.0424854	0.168217	0.0228268	0.0895828	0.00333056	0.00938023	0.0337842	0.0279013	0.461018	0.00336723	0.0119209	0.489217	0.0065748	0.25389905748403424068	0.281226	0.2865	0.141427	0.290848	0.0289583	0.235684	0.801664	2.93369	0.93843153527521794288
4490	-3290.0900656155213255	-3306.6150437083229008	16.524978092801148932	0.41192567388475193058	0.380165	0.0350081	0.0607287	0.0650713	0.0279118	0.00390418	0.0742853	0.131655	0.0172523	0.137087	0.00320324	0.013624	0.0519972	0.0117532	0.481971	0.0138802	0.00637998	0.480932	0.00508377	0.18719205148515941084	0.311848	0.27191	0.142369	0.273873	0.0184718	0.190607	0.74387	3.04705	1.0018933362533415377
4500	-3284.7822415950563482	-3301.9152789301942903	17.133037335137942136	0.39415536927668087808	0.285903	0.0796477	0.0611545	0.0499921	0.01241	0.00666499	0.0566126	0.200189	0.0175554	0.0925036	0.00167621	0.0370685	0.0236438	0.0232286	0.472457	0.00336118	0.00479203	0.49062	0.00554081	0.24859141784362789873	0.285239	0.301916	0.136906	0.275939	0.0158803	0.177377	0.724878	3.08187	0.92502175231073224815
4510	-3286.6853317283689648	-3301.5900386992839231	14.904706970914755715	0.39366741395157456296	0.447185	0.0503655	0.0545753	0.0658326	0.0177177	0.00911626	0.0872574	0.179987	0.0240175	0.135274	0.00127276	0.0466865	0.0281076	0.0138117	0.477954	0.00249281	0.00336654	0.496328	0.00604683	0.25847726311694996237	0.303935	0.31215	0.123871	0.260044	0.0158115	0.17701	0.724336	3.08284	1.1473953523987152625
4520	-3291.1884114694648815	-3303.2005340551359041	12.012122585670836017	0.33808539776109663988	0.540066	0.061043	0.0779992	0.0641448	0.0190534	0.00968671	0.0501558	0.179987	0.0568592	0.244273	0.00247401	0.0151041	0.0559697	0.0138558	0.48352	0.000910056	0.00534196	0.477017	0.0193547	0.30260788164073232354	0.302331	0.306237	0.138636	0.252796	0.0088867	0.134267	0.654554	3.20229	1.3768171180284882738
4530	-3289.9332673385238195	-3302.7264118598254754	12.793144521301490713	0.34649991362036353104	0.527908	0.0709904	0.0753198	0.108705	0.0156551	0.00909059	0.0614492	0.196296	0.0281172	0.16466	0.00260973	0.0090064	0.0390268	0.0149327	0.499007	0.00252585	0.00229731	0.46452	0.0167178	0.37528339264765359085	0.267218	0.30028	0.161224	0.271278	0.00981207	0.140831	0.666237	3.18312	1.3088341722197787131
4540	-3290.8898872057925473	-3305.9059969324316626	15.016109726638909194	0.42566008659988341378	0.352569	0.0408088	0.0679073	0.0944691	0.0268843	0.00698782	0.134208	0.196296	0.0153418	0.158831	0.00218833	0.0235031	0.0443692	0.0168671	0.444557	0.00260558	0.00354523	0.520749	0.0116762	0.36457704960419062834	0.297545	0.320516	0.131963	0.249975	0.0205836	0.200651	0.757619	3.02115	1.1643637117863976371
